pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,length,traversal_time,stair_count,max_slope,min_width
TOB:ESC19,TOB:ESC19_BOT,TOB:ESC19_TOP,4,0,,9,,,1.0
TOB:ESC20,TOB:ESC20_BOT,TOB:ESC20_TOP,4,0,,9,,,1.0
TOB:ESC21,TOB:ESC21_BOT,TOB:ESC21_TOP,4,0,,9,,,1.0
TB-TOB:PAS_E7,TOB:ESC21_TOP,TB-TOB:ZNP_10,1,1,3.2,2,,,3.0
TB-TOB:PAS_E8,TB-TOB:ZNP_10,TOB:ESC20_BOT,1,1,3.2,2,,,3.0
TB-TOB:PAS_E9,TB-TOB:ZNP_10,TOB:ESC19_BOT,1,1,3.2,2,,,3.0
TB-TOB:PAS_E10,TOB:ESC18_TOP,TB-TOB:ZNP_10,1,1,3.2,2,,,3.0
TOB:ESC22,TOB:ESC22_BOT,TOB:ESC22_TOP,4,0,,9,,,1.0
TOB:ESC23,TOB:ESC23_BOT,TOB:ESC23_TOP,4,0,,9,,,1.0
TB-TOB:PAS_E3,TOB:ESC23_TOP,TB-TOB:ZNP_11,1,1,3.2,2,,,3.0
TB-TOB:PAS_E4,TB-TOB:ZNP_11,TOB:ESC22_BOT,1,1,3.2,2,,,3.0
TB-TOB:PAS_E6,TOB:ESC20_TOP,TB-TOB:ZNP_11,1,1,3.2,2,,,3.0
TB-TOB:PAS_E5,TB-TOB:ZNP_11,TOB:ESC21_BOT,1,1,3.2,2,,,3.0
TB-TOB:PAS_E12,TB-TOB:ZNP_09,TOB:ESC18_BOT,1,1,24.0,17,,,
TB-TOB:PAS_E11,TOB:ESC19_TOP,TB-TOB:ZNP_09,1,1,24.0,17,,,
TB-TOB:PAS_E2,TOB:ESC22_TOP,TB-TOB:E,1,1,0.1,,,,
TB-TOB:PAS_E1,TB-TOB:E,TOB:ESC23_BOT,1,1,0.1,,,,
TB-TOB:PDS_02,TB-TOB:ZP_02,TB-TOB:ZNP_08,7,0,2.0,5,,,
TB-TOB:BO_01,TB-TOB:ZNP_08,TB-TOB:ZP_02,6,0,2.0,4,,,
TB-TOB:PAS_55,TB-TOB:ZP_03,TB-TOB:ZP_02,1,1,22.9,16,,,
TB-TOB:PAS_56,TB-TOB:ZP_04,TB-TOB:ZP_02,1,1,18.0,12,,,
TOB:ESC02,TOB:ESC02_BOT,TOB:ESC02_TOP,4,0,,9,,,1.0
TB-TOB:ESCN_B1,TB-TOB:ESCN_B1_TOP,TB-TOB:ESCN_B1_BOT,2,1,,9,-31,,2.0
TB-TOB:ESCN_C1,TB-TOB:ESCN_C1_TOP,TB-TOB:ESCN_C1_BOT,2,1,,9,-33,,2.0
TOB:ESC04,TOB:ESC04_BOT,TOB:ESC04_TOP,4,0,,10,,,1.0
TB-TOB:PAS_C1,TB-TOB:C,TB-TOB:ESCN_C1_TOP,1,1,1.0,,,,
TB-TOB:PAS_C2,TB-TOB:C,TOB:ESC04_TOP,1,1,0.1,,,,
TB-TOB:PAS_B1,TB-TOB:B,TB-TOB:ESCN_B1_TOP,1,1,1.0,,,,
TB-TOB:PAS_B2,TB-TOB:B,TOB:ESC02_TOP,1,1,0.1,,,,
TB-TOB:PAS_57,TOB:ESC01_TOP,TB-TOB:ZP_04,1,1,0.1,,,,
TB-TOB:PAS_58,TB-TOB:ESCN_10_TOP,TB-TOB:ZP_04,1,1,0.1,,,,
TB-TOB:PAS_59,TB-TOB:ESCN_11_TOP,TB-TOB:ZP_03,1,1,0.1,,,,
TB-TOB:PAS_60,TOB:ESC03_TOP,TB-TOB:ZP_03,1,1,0.1,,,,
TB-TOB:ESCN_08,TB-TOB:ESCN_08_BOT,TB-TOB:ESCN_08_TOP,2,1,,6,21,,3.0
TB-TOB:ESCN_06,TB-TOB:ESCN_06_BOT,TB-TOB:ESCN_06_TOP,2,1,,6,21,,3.0
TB-TOB:ESCN_04,TB-TOB:ESCN_04_BOT,TB-TOB:ESCN_04_TOP,2,1,,6,21,,3.0
TB-TOB:ESCN_02,TB-TOB:ESCN_02_BOT,TB-TOB:ESCN_02_TOP,2,1,,6,21,,3.0
TB-TOB:ESCN_03,TB-TOB:ESCN_03_BOT,TB-TOB:ESCN_03_TOP,2,1,,6,21,,3.0
TB-TOB:ESCN_01,TB-TOB:ESCN_01_BOT,TB-TOB:ESCN_01_TOP,2,1,,6,21,,3.0
TB-TOB:ESCN_05,TB-TOB:ESCN_05_BOT,TB-TOB:ESCN_05_TOP,2,1,,6,21,,3.0
TB-TOB:ESCN_07,TB-TOB:ESCN_07_BOT,TB-TOB:ESCN_07_TOP,2,1,,6,21,,3.0
TB-TOB:PDS_03,TB-TOB:ESCN_05_TOP,TB-TOB:ZNP_03,7,0,2.0,5,,,
TB-TOB:PDS_04,TB-TOB:ESCN_06_TOP,TB-TOB:ZNP_04,7,0,2.0,5,,,
TB-TOB:PAS_05,TB-TOB:ZNP_03,TB-TOB:ZNP_01,1,1,10.0,7,,,
TB-TOB:PAS_06,TB-TOB:ZNP_04,TB-TOB:ZNP_01,1,1,10.0,7,,,
TB-TOB:PAS_04,TB-TOB:ESCN_08_TOP,TB-TOB:ZP_01,1,1,8.5,6,,,3.0
TB-TOB:PAS_03,TB-TOB:ESCN_07_TOP,TB-TOB:ZP_01,1,1,8.5,6,,,3.0
TB-TOB:PAS_61,TB-TOB:ESCN_09_TOP,TB-TOB:ZNP_08,1,1,23.0,16,,,5.7
TB-TOB:BN_01,TB-TOB:ZNP_06,TB-TOB:ESCN_04_TOP,6,0,2.0,4,,,
TB-TOB:BS_01,TB-TOB:ZNP_07,TB-TOB:ESCN_01_TOP,6,0,2.0,4,,,
TB-TOB:PDS_05,TB-TOB:ESCN_02_TOP,TB-TOB:ZNP_07,7,0,2.0,5,,,
TB-TOB:PDS_06,TB-TOB:ESCN_01_TOP,TB-TOB:ZNP_07,7,0,2.0,5,,,
TB-TOB:PDS_07,TB-TOB:ESCN_03_TOP,TB-TOB:ZNP_06,7,0,2.0,5,,,
TB-TOB:PDS_08,TB-TOB:ESCN_04_TOP,TB-TOB:ZNP_06,7,0,2.0,5,,,
TB-TOB:PAS_08,TB-TOB:ZNP_07,TB-TOB:ESCN_09_BOT,1,1,8.4,6,,,
TB-TOB:ESCN_09,TB-TOB:ESCN_09_BOT,TB-TOB:ESCN_09_TOP,2,1,,3,12,,5.7
TB-TOB:PAS_07,TB-TOB:ZNP_06,TB-TOB:ZNP_07,1,1,10.0,7,,,
TB-TOB:PAS_D2,TB-TOB:ESCN_D2_BOT,TB-TOB:ZNP_01,1,1,16.1,11,,,5.0
TB-TOB:ESCN_A1,TB-TOB:ESCN_A1_TOP,TB-TOB:ESCN_A1_BOT,2,1,,9,-32,,3.2
TB:ESC01,TB:ESC01_BOT,TB:ESC01_TOP,4,0,,9,,,1.0
TB-TOB:PAS_A1,TB-TOB:A,TB-TOB:ESCN_A1_TOP,1,1,3.0,2,,,
TB-TOB:PAS_A2,TB-TOB:A,TB:ESC01_TOP,1,1,0.1,,,,
TB-TOB:PAS_A4,TB:ESC01_BOT,TB-TOB:ZNP_01,1,1,15.5,11,,,4.4
TB-TOB:PAS_A3,TB-TOB:ESCN_A1_BOT,TB-TOB:ZNP_01,1,1,17.5,12,,,4.4
TOB:ESC09,TOB:ESC09_BOT,TOB:ESC09_TOP,4,0,,11,,,1.0
TOB:ESC08,TOB:ESC08_BOT,TOB:ESC08_TOP,4,0,,11,,,1.0
TOB:ESC11,TOB:ESC11_BOT,TOB:ESC11_TOP,4,0,,11,,,1.0
TOB:ESC10,TOB:ESC10_BOT,TOB:ESC10_TOP,4,0,,11,,,1.0
TOB:ESC13,TOB:ESC13_BOT,TOB:ESC13_TOP,4,0,,11,,,1.0
TOB:ESC12,TOB:ESC12_BOT,TOB:ESC12_TOP,4,0,,11,,,1.0
TB-TOB:PAS_62,TOB:L4-V1_BA_01,TB-TOB:ZP_10,1,1,20.5,14,,,3.0
TB-TOB:PAS_63,TOB:L4-V2_BA_01,TB-TOB:ZP_17,1,1,11.5,8,,,3.0
TB-TOB:PAS_64,TB-TOB:ZP_10,TB-TOB:ZP_11,1,1,20.5,14,,,3.0
TB-TOB:PAS_ESCN_13,TB-TOB:ZP_10,TB-TOB:ESCN_13_BOT,1,1,10.0,7,,,3.0
TB-TOB:PAS_66,TOB:L4-V1_BA_02,TB-TOB:ZP_15,1,1,21.0,15,,,2.5
TB-TOB:PAS_67,TOB:L4-V2_BA_02,TB-TOB:ZP_14,1,1,17.7,12,,,3.0
TB-TOB:PAS_68,TB-TOB:ZP_11,TOB:L4-V1_BA_02,1,1,4.0,2,,,3.0
TB-TOB:PAS_ESCN_14,TB-TOB:ZP_11,TB-TOB:ESCN_14_BOT,1,1,5.8,4,,,3.2
TB-TOB:PAS_ESCN_12,TB-TOB:ZP_12,TB-TOB:ESCN_12_BOT,1,1,4.2,3,,,2.4
TB-TOB:PAS_ESC06,TB-TOB:ZP_13,TOB:ESC06_BOT,1,1,4.0,2,,,4.0
TB-TOB:PAS_ESC07,TB-TOB:ZP_13,TOB:ESC07_BOT,1,1,4.0,2,,,4.0
TB-TOB:PAS_ASC01,TB-TOB:ZP_13,TOB:ASC01_BOT,1,1,4.0,2,,,3.0
TB-TOB:PAS_75,TOB:L4-V1_BA_03,TB-TOB:ZP_12,1,1,9.0,6,,,3.0
TB-TOB:PAS_76,TOB:L4-V2_BA_03,TB-TOB:ZP_13,1,1,7.0,5,,,3.0
TB-TOB:PAS_77,TB-TOB:ZP_14,TOB:L4-V2_BA_03,1,1,27.3,19,,,3.0
TB-TOB:PAS_ASC02,TB-TOB:ZP_14,TOB:ASC02_BOT,1,1,5.7,4,,,3.0
TB-TOB:PAS_79,TB-TOB:ZP_14,TB-TOB:ZP_19,1,1,26.3,18,,,2.0
TB-TOB:PAS_80,TB-TOB:ZP_15,TOB:L4-V1_BA_03,1,1,24.0,17,,,2.5
TB-TOB:PAS_81,TB-TOB:ZP_15,TOB:ASC05_BOT,1,1,3.0,2,,,2.0
TB-TOB:PAS_ASC04,TB-TOB:ZP_12,TOB:ASC04_BOT,1,1,25.4,18,,,1.8
TB-TOB:PAS_83,TB-TOB:ZP_17,TB-TOB:ZP_18,1,1,23.5,16,,,3.2
TB-TOB:PAS_86,TB-TOB:ZP_19,TB-TOB:ZP_22,1,1,34.2,24,,,4.0
TB-TOB:PAS_87,TB-TOB:ZP_20,TB-TOB:ZP_19,1,1,10.0,7,,,4.0
TB-TOB:PAS_ESC09,TB-TOB:ZP_20,TOB:ESC09_BOT,1,1,1.5,1,,,
TB-TOB:PAS_ESC08,TB-TOB:ZP_20,TOB:ESC08_BOT,1,1,1.5,1,,,
TB-TOB:PAS_90,TB-TOB:ZP_21,TB-TOB:ZP_20,1,1,10.0,7,,,4.0
TB-TOB:PAS_ESC11,TB-TOB:ZP_21,TOB:ESC11_BOT,1,1,1.5,1,,,
TB-TOB:PAS_ESC10,TB-TOB:ZP_21,TOB:ESC10_BOT,1,1,1.5,1,,,
TB-TOB:PAS_ESC12,TB-TOB:ZP_22,TOB:ESC12_BOT,1,1,6.1,4,,,4.0
TB-TOB:PAS_ESC13,TB-TOB:ZP_22,TOB:ESC13_BOT,1,1,6.1,4,,,4.0
TB-TOB:PAS_95,TB-TOB:ZP_22,TB-TOB:ZP_13,1,1,28.1,20,,,3.2
TB-TOB:PAS_84,TB-TOB:ZP_17,TOB:L4-V2_BA_02,1,1,33.5,23,,,3.0
TB-TOB:PAS_98,TB-TOB:ZP_18,TB-TOB:ZP_21,1,1,29.9,21,,,4.0
TB-TOB:BP_01,TB-TOB:ZNP_02,TB-TOB:ZP_01,6,0,2.0,4,,,
TB-TOB:PAS_01,TB-TOB:ZNP_01,TB-TOB:ZNP_02,1,1,9.0,6,,,5.0
TB-TOB:PAS_02,TB-TOB:ZNP_06,TB-TOB:ZNP_01,1,1,60.0,42,,,
TB-TOB:PAS_B3,TB-TOB:ESCN_B1_BOT,TB-TOB:ZNP_08,1,1,18.4,13,,,2.0
TB-TOB:PAS_B4,TOB:ESC02_BOT,TB-TOB:ZNP_08,1,1,16.5,11,,,
TB-TOB:PAS_C4,TOB:ESC04_BOT,TB-TOB:ZNP_08,1,1,24.3,17,,,
TB-TOB:PAS_C3,TB-TOB:ESCN_C1_BOT,TB-TOB:ZNP_08,1,1,28.7,20,,,2.0
TB-TOB:PAS_99,TB-TOB:ZP_20_S,TB-TOB:ZP_21_S,1,1,8.8,6,,,5.0
TB-TOB:PAS_100,TB-TOB:ZP_20_S,TB-TOB:ZP_24_S,1,1,22.5,16,,,4.0
TB-TOB:PAS_101,TB-TOB:ZP_21_S,TB-TOB:ZP_22_S,1,1,22.5,16,,,4.0
TB-TOB:PAS_102,TB-TOB:ESCN_14_TOP,TB-TOB:ZP_20_S,1,1,8.1,5,,,
TB-TOB:PAS_103,TB-TOB:ZP_24_S,TB-TOB:ZP_23_S,1,1,4.4,3,,,
TB-TOB:PAS_104,TB-TOB:ESCN_13_TOP,TB-TOB:ZP_24_S,1,1,8.1,5,,,
TB-TOB:PAS_105,TB-TOB:ZP_23_S,TB-TOB:ESCN_11_BOT,1,1,7.6,5,,,
TB-TOB:PAS_106,TB-TOB:ZP_23_S,TOB:ESC03_BOT,1,1,4.1,2,,,
TB-TOB:PAS_107,TOB:ASC02_TOP,TB-TOB:ZP_21_S,1,1,4.3,3,,,
TB-TOB:PAS_108,TOB:ASC05_TOP,TB-TOB:ZP_20_S,1,1,4.0,2,,,
TB-TOB:PAS_109,TB-TOB:ZP_22_S,TB-TOB:ZP_23_S,1,1,4.4,3,,,
TB-TOB:PAS_110,TOB:ESC10_TOP,TB-TOB:ZP_22_S,1,1,6.5,4,,,
TB-TOB:PAS_111,TOB:ESC11_TOP,TB-TOB:ZP_22_S,1,1,6.5,4,,,
TB-TOB:PAS_112,TOB:ESC08_TOP,TB-TOB:ZP_21_S,1,1,7.0,5,,,
TB-TOB:PAS_113,TOB:ESC09_TOP,TB-TOB:ZP_21_S,1,1,7.0,5,,,
TOB:ESC03,TOB:ESC03_BOT,TOB:ESC03_TOP,4,0,,9,,,1.0
TB-TOB:ESCN_11,TB-TOB:ESCN_11_BOT,TB-TOB:ESCN_11_TOP,2,1,,9,30,,2.0
TOB:ASC05,TOB:ASC05_BOT,TOB:ASC05_TOP,5,1,,30,,,
TOB:ASC02,TOB:ASC02_BOT,TOB:ASC02_TOP,5,1,,30,,,
TB-TOB:ESCN_14,TB-TOB:ESCN_14_BOT,TB-TOB:ESCN_14_TOP,2,1,,12,42,,3.2
TB-TOB:ESCN_13,TB-TOB:ESCN_13_BOT,TB-TOB:ESCN_13_TOP,2,1,,12,42,,3.2
TB-TOB:ASC06_PMRE_01,TOB:ASC06_BOT,TB-TOB:ZP_24_S,6,0,2.0,4,,,
TB-TOB:ASC06_PMRS_01,TB-TOB:ZP_24_S,TOB:ASC06_BOT,7,0,2.0,5,,,
TB-TOB:ASC03_PMRS_01,TB-TOB:ZP_24_N,TOB:ASC03_BOT,7,0,2.0,5,,,
TB-TOB:ASC03_PMRE_01,TOB:ASC03_BOT,TB-TOB:ZP_24_N,6,0,2.0,4,,,
TOB:ASC03,TOB:ASC03_BOT,TOB:ASC03_TOP,5,1,,30,,,
TOB:ASC06,TOB:ASC06_BOT,TOB:ASC06_TOP,5,1,,30,,,
TB:PAS_ASC06,TB-TOB:C,TOB:ASC06_TOP,1,1,7.0,5,,,
TB:PAS_ASC03,TB-TOB:B,TOB:ASC03_TOP,1,1,10.0,7,,,
TB-TOB:ESCN_D1,TB-TOB:D,TB-TOB:ESCN_D1_BOT,2,1,,8,-29,,4.4
TB-TOB:PAS_D1,TB-TOB:ESCN_D1_BOT,TB-TOB:ESCN_D2_TOP,1,1,22.4,16,,,4.9
TB-TOB:ESCN_D2,TB-TOB:ESCN_D2_TOP,TB-TOB:ESCN_D2_BOT,2,1,,2,-8,,5.1
TO:ASC01,TO:ASC01_TOP,TO:ASC01_BOT,5,1,,28,,,1.2
TO:ASC02,TO:ASC02_TOP,TO:ASC02_BOT,5,1,,28,,,1.2
TO:PAS_A1,TO:A,TO:RAM_01_TOP,1,1,3.0,2,,,
TO:RAM_01,TO:RAM_01_TOP,TO:RAM_01_BOT,1,1,12.0,8,,,
TO:PAS_01,TO:RAM_01_BOT,TO:ZNPN_01,1,1,12.0,8,,,
TO:PAS_02,TO:RAM_01_BOT,TO:ZNPN_02,1,1,10.0,7,,,
TO:PAS_03,TO:RAM_01_BOT,TO:ZNPN_03,1,1,10.0,7,,,
TO:PAS_04,TO:ZNPN_04,TO:RAM_01_BOT,1,1,10.0,7,,,
TO:PAS_05,TO:ZNPN_05,TO:RAM_01_BOT,1,1,10.0,7,,,
TO:BN,TO:ZNPN_01,TO:ZPN_01,6,0,1.6,4,,,
TO:PAS_06,TO:ZPN_01,TO:ESCN_01_TOP,1,1,13.0,9,,,
TO:PAS_07,TO:ZPN_01,TO:ESCN_02_TOP,1,1,13.0,9,,,
TO:PAS_08,TO:ESCN_01_TOP,TO:ZPN_04,1,1,4.7,3,,,
TO:PAS_09,TO:ESCN_02_TOP,TO:ZPN_05,1,1,4.7,3,,,
TO:PDS_01,TO:ZPN_04,TO:ZNPN_04,7,0,1.6,5,,,
TO:PDS_02,TO:ZPN_05,TO:ZNPN_05,7,0,1.6,5,,,
TO:BN-PMRE_01,TO:ZNPN_02,TO:ZPN_02,6,0,1.6,4,,,
TO:BN-PMRE_02,TO:ZNPN_03,TO:ZPN_03,6,0,1.6,4,,,
TO:BN-PRMS_01,TO:ZPN_03,TO:ZNPN_03,7,0,1.6,5,,,
TO:BN-PRMS_02,TO:ZPN_02,TO:ZNPN_02,7,0,1.6,5,,,
TO:PAS_12,TO:ZPN_02,TO:ASC02_TOP,1,1,7.0,5,,,
TO:PAS_13,TO:ZPN_03,TO:ASC01_TOP,1,1,7.0,5,,,
TO:ESCN_01,TO:ESCN_01_TOP,TO:ESCN_01_BOT,2,1,,6,-23,,
TO:ESCN_02,TO:ESCN_02_TOP,TO:ESCN_02_BOT,2,1,,6,-23,,
TO:PAS_14,TO:ESCN_01_BOT,TO:L2_V1_BA_01,1,1,10.0,7,,,
TO:PAS_15,TO:ESCN_02_BOT,TO:L2_V2_BA_01,1,1,10.0,7,,,
TO:PAS_16,TO:L2_V1_BA_01,TO:L2_V1_BA_02,1,1,50.0,35,,,
TO:PAS_17,TO:L2_V1_BA_02,TO:L2_V1_BA_03,1,1,50.0,35,,,
TO:PAS_18,TO:L2_V2_BA_01,TO:L2_V2_BA_02,1,1,50.0,35,,,
TO:PAS_19,TO:L2_V2_BA_02,TO:L2_V2_BA_03,1,1,50.0,35,,,
TO:PAS_20,TO:L2_V1_BA_03,TO:ESCN_03_BOT,1,1,20.0,14,,,
TO:PAS_21,TO:L2_V2_BA_03,TO:ESCN_04_BOT,1,1,20.0,14,,,
TO:ESCN_03,TO:ESCN_03_TOP,TO:ESCN_03_BOT,2,1,,6,-23,,
TO:ESCN_04,TO:ESCN_04_TOP,TO:ESCN_04_BOT,2,1,,6,-23,,
TO:PAS_B1,TO:B,TO:RAM_02_TOP,1,1,3.0,2,,,
TO:RAM_02,TO:RAM_02_TOP,TO:RAM_02_BOT,1,1,12.0,8,,,
TO:PAS_22,TO:RAM_02_BOT,TO:ZNPS_01,1,1,12.0,8,,,
TO:PAS_23,TO:RAM_02_BOT,TO:ZNPS_02,1,1,10.0,7,,,
TO:PAS_24,TO:RAM_02_BOT,TO:ZNPS_03,1,1,10.0,7,,,
TO:PAS_25,TO:ZNPS_04,TO:RAM_02_BOT,1,1,10.0,7,,,
TO:PAS_26,TO:ZNPS_05,TO:RAM_02_BOT,1,1,10.0,7,,,
TO:BS,TO:ZNPS_01,TO:ZPS_01,6,0,1.6,4,,,
TO:BS-PRME_01,TO:ZNPS_02,TO:ZPS_02,6,0,1.6,4,,,
TO:BS-PRME_02,TO:ZNPS_03,TO:ZPS_03,6,0,1.6,4,,,
TO:BS-PRMS_01,TO:ZPS_02,TO:ZNPS_02,7,0,1.6,5,,,
TO:BS-PRMS_02,TO:ZPS_03,TO:ZNPS_03,7,0,1.6,5,,,
TO:PDS_03,TO:ZPS_04,TO:ZNPS_04,7,0,1.6,5,,,
TO:PDS_04,TO:ZPS_05,TO:ZNPS_05,7,0,1.6,5,,,
TO:PAS_28,TO:ESCN_03_TOP,TO:ZPS_04,1,1,4.7,3,,,
TO:PAS_30,TO:ESCN_04_TOP,TO:ZPS_05,1,1,6.0,4,,,
TO:PAS_31,TO:ZPS_01,TO:ESCN_03_TOP,1,1,15.0,10,,,
TO:PAS_32,TO:ZPS_01,TO:ESCN_04_TOP,1,1,15.0,10,,,
TO:PAS_27,TO:ZPS_02,TO:ESCN_03_TOP,1,1,4.7,3,,,
TO:PAS_29,TO:ZPS_03,TO:ESCN_04_TOP,1,1,6.0,4,,,
TO:PAS_33,TO:ASC01_BOT,TO:L2_V1_BA_01,1,1,10.0,7,,,
TO:PAS_34,TO:ASC02_BOT,TO:L2_V2_BA_01,1,1,10.0,7,,,
TRI:PLA03,TRI:PLA03_BOT,TRI:PLA03_TOP,5,1,,31,,,
TRI:PAS_A1,TRI:A,TRI:PLA03_BOT,1,1,16.0,11,,,2.0
TRI:PAS_A2,TRI:A,TRI:ESCN_A1_BOT,1,1,16.0,11,,,10.0
TRI:ESCN_A1,TRI:ESCN_A1_BOT,TRI:ESCN_A1_TOP,2,1,,6,20,,
TRI:PAS_01,TRI:ESCN_A1_TOP,TRI:ZNP_01,1,1,1.0,,,,2.0
TRI:PAS_02,TRI:ZNP_01,TRI:ZNP_02,1,1,9.0,6,,,1.0
TRI:PAS_06,TRI:ESCN_01_TOP,TRI:L4-V1_BA_01,1,1,3.0,2,,,2.0
TRI:ESCN_02,TRI:ESCN_02_TOP,TRI:ESCN_02_BOT,2,1,,9,-30,,
TRI:ESCN_03,TRI:ESCN_03_TOP,TRI:ESCN_03_BOT,2,1,,9,-30,,
TRI:ESCN_04,TRI:ESCN_04_TOP,TRI:ESCN_04_BOT,2,1,,9,-30,,
TRI:PAS_07,TRI:L4-V1_BA_01,TRI:ESCN_03_TOP,1,1,2.0,1,,,2.0
TRI:PAS_08,TRI:L4-V2_BA_01,TRI:ESCN_04_TOP,1,1,2.0,1,,,2.0
TRI:PDS_01,TRI:ESCN_03_BOT,TRI:ZNP_01,7,0,,5,,,1.0
TRI:PDS_02,TRI:ESCN_04_BOT,TRI:ZNP_01,7,0,,5,,,
TRI:PLA01,TRI:PLA01_BOT,TRI:PLA01_TOP,5,1,,31,,,
TRI:PAS_011,TRI:ZP_01,TRI:PLA01_BOT,1,1,1.0,,,,2.0
TRI:PAS_09,TRI:PLA01_TOP,TRI:L4-V1_BA_01,1,1,2.0,1,,,2.0
TRI:PAS_03,TRI:ESCN_A1_TOP,TRI:ZNP_01,1,1,7.6,5,,,2.0
TRI:BU_01,TRI:ZNP_02,TRI:ZP_01,6,0,,4,,,
TRI:PAS_012,TRI:ZP_01,TRI:ESCN_02_BOT,1,1,4.0,2,,,2.0
TRI:PAS_015,TRI:ESCN_02_TOP,TRI:L4-V2_BA_01,1,1,3.0,2,,,2.0
TRI:PAS_016,TRI:PLA03_TOP,TRI:ZNP_01,1,1,8.0,5,,,2.0
TRI:ESCN_01,TRI:ESCN_01_BOT,TRI:ESCN_01_TOP,2,1,,9,30,,
TRI:PAS_013,TRI:ZP_01,TRI:ESCN_01_BOT,1,1,2.0,1,,,2.0
TRI:PLA02,TRI:PLA02_BOT,TRI:PLA02_TOP,5,1,,31,,,
TRI:PAS_017,TRI:ZP_01,TRI:PLA02_BOT,1,1,4.0,2,,,2.0
TRI:PAS_014,TRI:PLA02_TOP,TRI:L4-V2_BA_01,1,1,2.0,1,,,2.0
TRI:PMRE_01,TRI:ZNP_02,TRI:ZP_01,6,0,,4,,,
TRI:PMRS_01,TRI:ZP_01,TRI:ZNP_02,7,0,,5,,,
UC:PAS_20,UC:L1-V1_BA_01,UC:L1-V1_BA_02,1,1,45.0,32,,,3.0
UC:PAS_21,UC:L1-V1_BA_02,UC:L1-V1_BA_03,1,1,45.0,32,,,3.0
UC:PAS_22,UC:L1-V2_BA_01,UC:L1-V2_BA_02,1,1,45.0,32,,,3.0
UC:PAS_23,UC:L1-V2_BA_02,UC:L1-V2_BA_03,1,1,45.0,32,,,3.0
UC:PAS_ESCN_01,UC:L1-V1_BA_02,UC:ESCN_01_BOT,1,1,3.5,2,,,3.0
UC:PAS_ESCN_02,UC:L1-V2_BA_02,UC:ESCN_02_BOT,1,1,3.5,2,,,3.0
UC:PAS_ESCN_03,UC:L1-V1_BA_01,UC:ESCN_03_BOT,1,1,5.5,3,,,3.0
UC:PAS_ESCN_04,UC:L1-V2_BA_01,UC:ESCN_04_BOT,1,1,5.5,3,,,3.0
UC:PAS_ASC01,UC:L1-V1_BA_01,UC:ASC01_BOT,1,1,18.0,12,,,3.0
UC:PAS_ASC02,UC:L1-V2_BA_01,UC:ASC02_BOT,1,1,18.0,12,,,3.0
UC:ESCN_01,UC:ESCN_01_BOT,UC:ESCN_01_TOP,2,1,,6,21,,3.0
UC:ESCN_02,UC:ESCN_02_BOT,UC:ESCN_02_TOP,2,1,,6,21,,3.0
UC:ESCN_03,UC:ESCN_03_BOT,UC:ESCN_03_TOP,2,1,,6,21,,3.0
UC:ESCN_04,UC:ESCN_04_BOT,UC:ESCN_04_TOP,2,1,,6,21,,3.0
UC:ASC01,UC:ASC01_BOT,UC:ASC01_TOP,5,1,,30,,,
UC:ASC02,UC:ASC02_BOT,UC:ASC02_TOP,5,1,,30,,,
UC:PDS_01,UC:ESCN_01_TOP,UC:ZNP_03,7,0,2.0,5,,,
UC:PDS_02,UC:ESCN_02_TOP,UC:ZNP_04,7,0,2.0,5,,,
UC:PAS_01,UC:ZNP_02,UC:ZNP_01,1,1,8.0,5,,,4.0
UC:PAS_05,UC:ZNP_03,UC:ZNP_01,1,1,8.0,5,,,4.0
UC:PAS_06,UC:ZNP_04,UC:ZNP_01,1,1,8.0,5,,,4.0
UC:PAS_03,UC:ESCN_03_TOP,UC:ZP_01,1,1,8.3,5,,,
UC:PAS_04,UC:ESCN_04_TOP,UC:ZP_01,1,1,8.3,5,,,
UC:BU_01,UC:ZNP_02,UC:ZP_01,6,0,2.0,4,,,
UC:PAS_A1,UC:ESCN_A1_BOT,UC:ESCN_A2_TOP,1,1,11.5,8,,,4.2
UC:PAS_A2,UC:ESCN_A2_BOT,UC:ESCN_A3_TOP,1,1,50.9,36,,,4.2
UC:PAS_A3,UC:ESCN_A3_BOT,UC:ZNP_01,1,1,12.9,9,,,5.0
UC:PAS_B1,UC:ESCN_B1_BOT,UC:ZNP_01,1,1,21.35,15,,,5.0
UC:PAS_ASC03,UC:ASC03_BOT,UC:ZNP_01,1,1,18.0,12,,,
UC:ESCN_A1,UC:A,UC:ESCN_A1_BOT,2,1,,4,-16,,4.2
UC:ESCN_A2,UC:ESCN_A2_TOP,UC:ESCN_A2_BOT,2,1,,1,-4,,4.2
UC:ESCN_A3,UC:ESCN_A3_TOP,UC:ESCN_A3_BOT,2,1,,2,-9,,5.0
UC:ESCN_B1,UC:B,UC:ESCN_B1_BOT,2,1,,5,-18,,5.0
UC:ASC03,UC:ASC03_TOP,UC:ASC03_BOT,5,1,,30,,,
UC:PAS_ASC01_2,UC:ASC01_TOP,UC:ZP_04,1,1,2.0,1,,,
UC:PAS_ASC02_2,UC:ASC02_TOP,UC:ZP_04,1,1,2.0,1,,,
UC:PAS_ASC01_ASC02,UC:ZP_04,UC:ZP_01,1,1,30.0,21,,,
UC:BU-PMRS_01,UC:ZP_01,UC:ZNP_02,7,0,2.0,5,,,
